the_geom,the_geom_webmercator,objectid,year,dc_key,code,date_,time,race,sex,age,wound,officer_involved,offender_injured,offender_deceased,location,latino,point_x,point_y,dist,inside,outside,fatal,lat,lng
0101000020E61000003F91A310B3C952C0629BD86CFA024440,0101000020110F0000D3B72930C2E95FC17A016C0033935241,12658658,2020,2.02035E+11,400,2020-08-05 00:00:00+00,20:40:00,B,F,21,Multiple,N,N,N,4500 BLOCK N 16TH ST,0,-75.15155426,40.02326737,35,0,1,0,40.02326737,-75.15155426
0101000020E6100000A876237FB2CA52C096F70699C3024440,0101000020110F000060B5811074EB5FC15F2D0932F6925241,12658659,2018,2.01839E+11,400,2018-07-03 00:00:00+00,15:22:00,B,M,27,Multiple,N,N,N,4600 BLOCK Fernhill Rd,0,-75.16714456,40.02159417,39,0,1,0,40.02159417,-75.16714457
0101000020E6100000583DDCE58DCD52C0A0338A615EFC4340,0101000020110F0000E832516C4EF05FC16BA79B21DF8B5241,12658660,2023,2.02316E+11,400,2023-08-15 00:00:00+00,20:10:00,B,M,18,Leg,N,N,N,1000 BLOCK BELMONT AVE,0,-75.21178576,39.97163028,16,0,1,0,39.97163028,-75.21178576
0101000020E6100000583DDCE58DCD52C0A0338A615EFC4340,0101000020110F0000E832516C4EF05FC16BA79B21DF8B5241,12658661,2023,2.02316E+11,400,2023-08-15 00:00:00+00,20:10:00,B,M,17,Leg,N,N,N,1000 BLOCK BELMONT AVE,0,-75.21178576,39.97163028,16,0,1,0,39.97163028,-75.21178576
0101000020E6100000583DDCE58DCD52C0A0338A615EFC4340,0101000020110F0000E832516C4EF05FC16BA79B21DF8B5241,12658662,2023,2.02316E+11,400,2023-12-30 00:00:00+00,3:00:00,B,M,18,Ankle,N,N,N,1000 BLOCK BELMONT AVE,0,-75.21178576,39.97163028,16,0,1,0,39.97163028,-75.21178576
0101000020E6100000583DDCE58DCD52C0A0338A615EFC4340,0101000020110F0000E832516C4EF05FC16BA79B21DF8B5241,12658663,2021,2.02116E+11,400,2021-12-18 00:00:00+00,12:49:00,B,M,18,Leg,N,N,N,1000 BLOCK BELMONT AVE,0,-75.21178576,39.97163028,16,0,1,0,39.97163028,-75.21178576
0101000020E6100000583DDCE58DCD52C0A0338A615EFC4340,0101000020110F0000E832516C4EF05FC16BA79B21DF8B5241,12658664,2021,2.02116E+11,400,2021-12-18 00:00:00+00,12:49:00,B,M,20,Leg,N,N,N,1000 BLOCK BELMONT AVE,0,-75.21178576,39.97163028,16,0,1,0,39.97163028,-75.21178576
0101000020E6100000F96C57C735CA52C064322440B0F84340,0101000020110F0000A73AEE37A0EA5FC10747B542CB875241,12658665,2019,2.01903E+11,400,2019-06-16 00:00:00+00,2:58:00,B,M,23,Stomach,N,N,N,1000 BLOCK South St,0,-75.15953239,39.94287874,3,0,1,0,39.94287874,-75.15953239
0101000020E6100000EAEFBE8D81C852C03F232AB7E1FB4340,0101000020110F0000EC3E173FBBE75FC1DBED5CFA548B5241,12658666,2022,2.02226E+11,400,2022-03-27 00:00:00+00,2:01:00,W,M,21,Leg,N,N,N,1000 BLOCK SHACKAMAXON ST,0,-75.13290733,39.96782579,26,0,1,0,39.96782579,-75.13290733
0101000020E6100000807503A2F3C752C0A0C6BDF98D024440,0101000020110F000093C7FC2DCAE65FC12D5B32BABA925241,12658667,2022,2.02225E+11,400,2022-10-09 00:00:00+00,3:22:00,W,M,29,Multiple,N,N,N,100 BLOCK E COURTLAND ST,1,-75.12424517,40.01995775,25,0,1,0,40.01995775,-75.12424517
0101000020E610000086E9F7D45CCB52C03D24002894054440,0101000020110F0000FC8E656595EC5FC1F59DA77215965241,12658668,2019,2.01914E+11,300,2019-04-03 00:00:00+00,19:12:00,B,M,35,Back,N,N,N,100 BLOCK E PASTORIUS ST,0,-75.17754101,40.04358387,14,0,1,0,40.04358387,-75.17754101
0101000020E610000086E9F7D45CCB52C03D24002894054440,0101000020110F0000FC8E656595EC5FC1F59DA77215965241,12658669,2017,2.01714E+11,400,2017-07-02 00:00:00+00,21:29:00,B,M,59,Arm,N,N,N,100 BLOCK E Pastorius St,0,-75.17754101,40.04358387,14,0,1,0,40.04358387,-75.17754101
0101000020E6100000DEDF4504C8CF52C0D286AA35A0FD4340,0101000020110F0000A1A2C7D316F45FC183AA8BD0438D5241,12658670,2020,2.02019E+11,100,2020-06-01 00:00:00+00,14:55:00,B,M,30,Multiple,N,N,N,1100 BLOCK N 63RD ST,0,-75.24658305,39.98145171,19,0,1,1,39.98145171,-75.24658305
0101000020E6100000374788B89ACE52C0AD4E106D2EFB4340,0101000020110F0000DEB9C10B17F25FC1249BEB4D8E8A5241,12658671,2017,2.01719E+11,400,2017-04-02 00:00:00+00,11:26:00,B,M,33,Multiple,N,N,N,100 BLOCK N 54th St,0,-75.22819341,39.96235431,19,0,1,0,39.96235431,-75.22819341
0101000020E6100000FAD9C0040BCE52C04F7EE60789FA4340,0101000020110F0000FE1E03F422F15FC1A17D960AD7895241,12658672,2019,2.01918E+11,400,2019-04-21 00:00:00+00,14:23:00,B,M,23,Multiple,N,N,N,100 BLOCK S 49th St,0,-75.21942252,39.95730685,18,0,1,0,39.95730685,-75.21942252
0101000020E6100000FAD9C0040BCE52C04F7EE60789FA4340,0101000020110F0000FE1E03F422F15FC1A17D960AD7895241,12658673,2019,2.01918E+11,300,2019-04-21 00:00:00+00,14:23:00,B,M,24,Multiple,N,N,N,100 BLOCK S 49th St,0,-75.21942252,39.95730685,18,0,1,0,39.95730685,-75.21942252
0101000020E6100000E65D714815C952C009F44F913F044440,0101000020110F0000660AF42DB6E85FC125A270A19B945241,12658674,2021,2.02135E+11,400,2021-03-05 00:00:00+00,23:37:00,B,M,17,Multiple,N,N,N,1100 BLOCK WAGNER AVE,0,-75.14192401,40.03318993,35,0,1,0,40.03318993,-75.14192401
0101000020E6100000126B8EFF44C552C09D3CB87D87054440,0101000020110F0000B5EC96DC3BE25FC1A4F7B46507965241,12658675,2023,2.02302E+11,400,2023-03-20 00:00:00+00,20:28:00,B,F,30,Abdomen,N,N,N,1100 BLOCK PASSMORE ST,0,-75.08233632,40.04319736,2,0,1,0,40.04319736,-75.08233632
0101000020E610000038194D15A9CF52C0873E50553EFB4340,0101000020110F000059009C48E2F35FC1036D48EE9F8A5241,12658676,2022,2.02219E+11,400,2022-07-02 00:00:00+00,18:10:00,B,M,31,Multiple,N,N,N,0 BLOCK N 62ND ST,0,-75.24469502,39.96283976,19,0,1,0,39.96283976,-75.24469502
0101000020E6100000C23467D8C3C852C02106BAF605FC4340,0101000020110F00000BC075D92BE85FC18887B1257D8B5241,12658677,2022,2.02226E+11,400,2022-06-28 00:00:00+00,14:41:00,B,M,54,Head,N,N,N,100 BLOCK W GIRARD AVE,0,-75.13695345,39.968932,26,0,1,0,39.968932,-75.13695345
0101000020E6100000E0E0E21378CA52C052721CB2E0F74340,0101000020110F0000467881D510EB5FC1ADE5DA59E5865241,12658678,2016,2.01603E+11,400,2016-06-06 00:00:00+00,21:52:00,B,M,29,Multiple,N,N,N,1200 BLOCK Peters St,0,-75.16357896,39.93654467,3,0,1,0,39.93654467,-75.16357896
0101000020E610000046BBE1A98DCE52C0555988CC64FC4340,0101000020110F000033AAEDDD00F25FC16E86693EE68B5241,12658679,2017,2.01719E+11,300,2017-09-01 00:00:00+00,1:40:00,B,M,60,Stomach,N,N,N,1200 BLOCK N 53RD ST,0,-75.22739646,39.97182614,19,0,1,0,39.97182614,-75.22739646
0101000020E61000000533C76EB6CB52C0D426F33405F84340,0101000020110F0000652093972DED5FC15E0701CB0D875241,12658680,2022,2.02217E+11,100,2022-06-23 00:00:00+00,20:45:00,B,M,25,Multiple,N,N,N,1200 BLOCK S BUCKNELL ST,0,-75.18300981,39.9376589,17,0,1,0,39.9376589,-75.18300981
0101000020E61000000533C76EB6CB52C0D426F33405F84340,0101000020110F0000652093972DED5FC15E0701CB0D875241,12658681,2022,2.02217E+11,100,2022-06-23 00:00:00+00,20:45:00,B,M,36,Multiple,N,N,N,1200 BLOCK S BUCKNELL ST,0,-75.18300981,39.9376589,17,0,1,1,39.9376589,-75.18300981
0101000020E61000000533C76EB6CB52C0D426F33405F84340,0101000020110F0000652093972DED5FC15E0701CB0D875241,12658682,2022,2.02217E+11,100,2022-06-23 00:00:00+00,20:45:00,B,M,36,Multiple,N,N,N,1200 BLOCK S BUCKNELL ST,0,-75.18300981,39.9376589,17,0,1,1,39.9376589,-75.18300981
0101000020E6100000289CBC4C7DCA52C0F515DEC494F64340,0101000020110F0000C0E647B419EB5FC1A286DAB775855241,12658737,2021,2.02103E+11,400,2021-11-21 00:00:00+00,19:42:00,B,M,36,Abdomen,N,N,N,1800 BLOCK S 11TH ST,0,-75.16389769,39.92641507,3,0,1,0,39.92641507,-75.16389769
0101000020E6100000A68F0AAD18C752C0EBBD21226FFF4340,0101000020110F0000729E5F4256E55FC12B12C1F6448F5241,12658738,2019,2.01924E+11,400,2019-05-15 00:00:00+00,23:00:00,B,M,31,Arm,N,N,N,1900 BLOCK E Madison St,0,-75.1108811,39.99557902,24,0,1,0,39.99557902,-75.1108811
0101000020E6100000A68F0AAD18C752C0EBBD21226FFF4340,0101000020110F0000729E5F4256E55FC12B12C1F6448F5241,12658739,2019,2.01924E+11,400,2019-05-15 00:00:00+00,23:00:00,B,M,32,Head,N,N,N,1900 BLOCK E Madison St,0,-75.1108811,39.99557902,24,0,1,0,39.99557902,-75.1108811
0101000020E61000009FE7ECF099C352C0175533290D084440,0101000020110F000071394E7666DF5FC1DCF418CCD3985241,12658740,2020,2.02007E+11,400,2020-10-24 00:00:00+00,3:09:00,B,M,31,Leg,N,N,N,1900 BLOCK FULLER ST,0,-75.05627082,40.06290164,7,0,1,0,40.06290164,-75.05627082
0101000020E6100000BAFA0C0371C652C06FAE69F70E004440,0101000020110F00002EAA0D7739E45FC1DF56B929F68F5241,12658741,2022,2.02224E+11,3000,2022-10-22 00:00:00+00,23:42:00,W,F,44,Arm,N,N,N,1900 BLOCK E PACIFIC ST,1,-75.1006477,40.00045674,24,0,1,0,40.00045674,-75.1006477
0101000020E61000001B8F298A5DCB52C06A4E3D5619F74340,0101000020110F0000533F2C9996EC5FC1FDC3458A08865241,12658742,2015,2.01517E+11,400,2015-12-07 00:00:00+00,10:02:00,B,M,56,Multiple,N,N,N,1900 BLOCK Morris St,0,-75.17758421,39.93046072,17,0,1,0,39.93046072,-75.17758421
0101000020E610000042BC64D295CB52C0B81B0AC03BFE4340,0101000020110F000008DB0033F6EC5FC100F80938F08D5241,12658743,2021,2.02122E+11,400,2021-04-01 00:00:00+00,21:46:00,B,M,18,Hip,N,N,N,1900 BLOCK N 29TH ST,0,-75.1810194,39.98619843,22,0,1,0,39.98619843,-75.1810194
0101000020E610000076B43F8A59CB52C056351855CCF74340,0101000020110F0000B8E6F3CD8FEC5FC1A66FA9CBCE865241,12658744,2021,2.02117E+11,400,2021-02-22 00:00:00+00,22:41:00,W,M,24,Head,N,N,N,2000 BLOCK TITAN ST,0,-75.17734009,39.93592323,17,0,1,0,39.93592323,-75.17734009
0101000020E6100000582ADAE27BCA52C0C84AC442CAFF4340,0101000020110F00000463954D17EB5FC125C8A9FDA98F5241,12658745,2021,2.02139E+11,100,2021-09-19 00:00:00+00,11:12:00,B,M,22,Multiple/Head,N,N,N,2000 BLOCK W CAMBRIA ST,0,-75.16381141,39.99836001,39,0,1,1,39.99836001,-75.16381141
0101000020E6100000E8F0394581CB52C0CB4D92B68AF64340,0101000020110F000034A9614AD3EC5FC10F2FDA946A855241,12658746,2020,2.02001E+11,400,2020-09-14 00:00:00+00,21:36:00,B,M,38,Multiple,N,N,N,2000 BLOCK MERCY ST,0,-75.17976504,39.92610819,1,0,1,0,39.92610819,-75.17976504
0101000020E6100000578FC1ABA1CA52C028522F32E0FE4340,0101000020110F0000F7F1FB7B57EB5FC1B821D081A68E5241,12658747,2021,2.02122E+11,400,2021-04-24 00:00:00+00,17:37:00,B,M,25,Leg,N,N,N,2000 BLOCK W BOSTON ST,0,-75.16611761,39.99121692,22,0,1,0,39.99121692,-75.16611761
0101000020E610000059AD86A32FC752C0300BB3F1DCFE4340,0101000020110F0000275092437DE55FC15A55F8E6A28E5241,12658748,2020,2.02024E+11,3400,2020-10-20 00:00:00+00,17:09:00,W,M,18,Back,N,N,N,2000 BLOCK E CLEARFIELD ST,0,-75.11228264,39.99111768,24,0,1,0,39.99111768,-75.11228264
0101000020E61000002298171E83C852C017B3A9E346004440,0101000020110F00000E8B1EE7BDE75FC10283352A34905241,12658749,2015,2.01525E+11,400,2015-06-05 00:00:00+00,0:11:00,W,M,30,Stomach,N,N,N,200 BLOCK W Ontario St,0,-75.13300278,40.00216337,25,0,1,0,40.00216337,-75.13300278
0101000020E61000007ED6468626C752C064B99D64C8FE4340,0101000020110F0000250C50C86DE55FC172FCE11E8C8E5241,12658750,2020,2.02024E+11,100,2020-10-12 00:00:00+00,18:50:00,W,F,26,Head,N,N,N,2100 BLOCK E CLEARFIELD ST,1,-75.11172635,39.99049051,24,0,1,1,39.99049051,-75.11172635
0101000020E6100000B7962C9B77CA52C0D3488D0140FE4340,0101000020110F000036D2760810EB5FC1F33EB8EFF48D5241,12658751,2017,2.01722E+11,400,2017-06-04 00:00:00+00,9:35:00,B,M,18,Chest,N,N,N,2100 BLOCK N Gratz St,0,-75.16355018,39.98632831,22,0,1,0,39.98632831,-75.16355018
0101000020E61000009677D50326C752C0DCAA1C41C7FE4340,0101000020110F0000050CBEEA6CE55FC12002BEDB8A8E5241,12658752,2022,2.02224E+11,400,2022-08-03 00:00:00+00,22:08:00,B,M,27,Multiple/Head,N,N,N,2100 BLOCK E CLEARFIELD ST,0,-75.11169525,39.99045576,24,0,1,0,39.99045576,-75.11169525
0101000020E6100000562AEAC48CC852C0444E5FCFD7FD4340,0101000020110F00006C5E0F4CCEE75FC1BA4E1F71818D5241,12658753,2022,2.02226E+11,400,2022-02-27 00:00:00+00,20:56:00,W,M,37,Leg,N,N,N,2100 BLOCK N HOWARD ST,1,-75.13359187,39.9831485,26,0,1,0,39.9831485,-75.13359187
0101000020E61000001B13BDE71BCA52C0800239726E054440,0101000020110F0000DA10134574EA5FC15DADED9CEB955241,12658754,2016,2.01635E+11,400,2016-07-14 00:00:00+00,10:21:00,B,M,15,Multiple,N,N,N,2100 BLOCK WFurley St,0,-75.1579532,40.04243305,35,0,1,0,40.04243305,-75.1579532
0101000020E610000079E7B3B0A5CA52C08ED38C1CD4004440,0101000020110F0000E8EBC04F5EEB5FC1DF42D4BED0905241,12658755,2019,2.01939E+11,400,2019-05-11 00:00:00+00,0:29:00,W,M,32,Leg,N,N,N,2200 BLOCK W Ontario St,0,-75.16636293,40.00647313,39,0,1,0,40.00647313,-75.16636293
0101000020E610000026203F7EA3CB52C00CDD57AB97F74340,0101000020110F00007F22DB6B0DED5FC19DDEDA7694865241,12658756,2019,2.01917E+11,400,2019-09-22 00:00:00+00,9:02:00,B,M,55,Chest,N,N,N,2200 BLOCK GERRITT ST,0,-75.18185383,39.93431608,17,0,1,0,39.93431608,-75.18185383
0101000020E61000004B0FB701A7CB52C0DD683A1A8BF74340,0101000020110F00001999B16313ED5FC106B7878B86865241,12658757,2018,2.01817E+11,400,2018-02-22 00:00:00+00,19:25:00,B,M,31,Multiple,N,N,N,2200 BLOCK WILDER ST,0,-75.18206828,39.93393257,17,0,1,0,39.93393257,-75.18206828
0101000020E6100000FE0B672B6DC752C0033862D204064440,0101000020110F0000F500B8C7E5E55FC115FEF27092965241,12658758,2017,2.01735E+11,300,2017-09-14 00:00:00+00,16:25:00,B,M,23,Arm,N,N,N,200 BLOCK Claremont Rd,0,-75.11603818,40.04702215,35,0,1,0,40.04702215,-75.11603818
0101000020E610000053065084FBCA52C03A28DD6D49FE4340,0101000020110F0000D96FBE18F0EB5FC1B7CCAD61FF8D5241,12658759,2022,2.02222E+11,400,2022-10-24 00:00:00+00,22:33:00,B,M,16,Foot,N,N,N,2300 BLOCK DIAMOND ST,0,-75.17160137,39.98661588,22,0,1,0,39.98661588,-75.17160137
0101000020E610000053065084FBCA52C03A28DD6D49FE4340,0101000020110F0000D96FBE18F0EB5FC1B7CCAD61FF8D5241,12658760,2022,2.02222E+11,400,2022-10-24 00:00:00+00,22:33:00,B,M,41,Multiple,N,N,N,2300 BLOCK DIAMOND ST,0,-75.17160137,39.98661588,22,0,1,0,39.98661588,-75.17160137
0101000020E6100000FF28E25B75CF52C026A5030687F54340,0101000020110F00007C99BA6C8AF35FC167F0DFFE4A845241,12658761,2017,2.01712E+11,400,2017-12-08 00:00:00+00,12:53:00,B,M,28,Leg,N,N,N,2300 BLOCK S 71st St,0,-75.24153802,39.91818309,12,0,1,0,39.91818309,-75.24153802
0101000020E6100000E85A8B813BC352C0929069E961074440,0101000020110F0000D8F4FC0DC6DE5FC16DC3B2C415985241,12658762,2016,2.01602E+11,400,2016-08-15 00:00:00+00,9:49:00,W,M,43,Leg,N,N,N,2300 BLOCK Ripley St,0,-75.05050696,40.05767553,2,0,1,0,40.05767553,-75.05050696
0101000020E61000003CBEFF87E2C952C04BD1679385FE4340,0101000020110F0000518678D012EA5FC1C9998D0D428E5241,12658763,2015,2.01522E+11,400,2015-04-03 00:00:00+00,1:24:00,B,M,23,Arm,N,N,N,2300 BLOCK N Park Ave,0,-75.15445137,39.98845141,22,0,1,0,39.98845141,-75.15445137
0101000020E61000003CBEFF87E2C952C04BD1679385FE4340,0101000020110F0000518678D012EA5FC1C9998D0D428E5241,12658764,2015,2.01522E+11,400,2015-04-03 00:00:00+00,1:24:00,W,M,18,Multiple,N,N,N,2300 BLOCK N Park Ave,0,-75.15445137,39.98845141,22,0,1,0,39.98845141,-75.15445137
0101000020E6100000404BFCF61ACB52C0EEAC40A1DCFE4340,0101000020110F0000983A9F8325EC5FC1A4AECA8DA28E5241,12658765,2021,2.02122E+11,400,2021-08-15 00:00:00+00,21:25:00,B,M,34,Multiple,N,N,N,2300 BLOCK N 25TH ST,0,-75.1735208,39.99110809,22,0,1,0,39.99110809,-75.1735208
0101000020E610000079D6664AC8CB52C047B9C9E25DF74340,0101000020110F00004BFAEFEC4BED5FC18A7A907654865241,12658766,2020,2.02017E+11,100,2020-12-16 00:00:00+00,23:08:00,B,M,30,Head,N,N,N,2300 BLOCK TASKER ST,0,-75.18409977,39.93255267,17,0,1,1,39.93255267,-75.18409977
0101000020E61000008F76B371CACB52C0C6B9130D4EF74340,0101000020110F00009EF15F954FED5FC1CA7CBBEC42865241,12658767,2017,2.01717E+11,400,2017-07-24 00:00:00+00,21:46:00,B,M,30,back,N,N,N,2300 BLOCK Fernon St,0,-75.18423121,39.93206943,17,0,1,0,39.93206943,-75.18423121
0101000020E61000008F76B371CACB52C0C6B9130D4EF74340,0101000020110F00009EF15F954FED5FC1CA7CBBEC42865241,12658768,2017,2.01717E+11,3400,2017-07-24 00:00:00+00,21:46:00,B,M,30,Back,N,N,N,2300 BLOCK Fernon St,0,-75.18423121,39.93206943,17,0,1,0,39.93206943,-75.18423121
0101000020E61000001F956AB86BC952C04CFE277F77FE4340,0101000020110F000094008B0049E95FC143A44572328E5241,12658769,2022,2.02226E+11,400,2022-01-08 00:00:00+00,16:15:00,B,M,30,Hand,N,N,N,2300 BLOCK N 9TH ST,0,-75.14719973,39.98802175,26,0,1,0,39.98802175,-75.14719973
0101000020E6100000E0714001CAC952C0F85257C283FE4340,0101000020110F0000A2026327E9E95FC15115080A408E5241,12658770,2020,2.02022E+11,400,2020-07-09 00:00:00+00,0:01:00,B,M,24,Hand,N,N,N,2300 BLOCK N CAMAC ST,0,-75.1529544,39.98839597,22,0,1,0,39.98839597,-75.1529544
0101000020E6100000B81AE1061FC852C04CEE24E05FFF4340,0101000020110F0000F98B83E313E75FC1284A8C0C348F5241,12658771,2020,2.02024E+11,400,2020-10-13 00:00:00+00,9:36:00,B,M,30,Leg,N,N,N,200 BLOCK E INDIANA AVE,0,-75.12689373,39.99511339,24,0,1,0,39.99511339,-75.12689373
0101000020E610000072C8829961CB52C0FFA0E4C40DFF4340,0101000020110F000092649C7E9DEC5FC1EDD4F506D98E5241,12658772,2017,2.01722E+11,400,2017-06-18 00:00:00+00,21:07:00,B,F,62,Arm,N,N,N,2400 BLOCK N 28th St,0,-75.17783201,39.9926077,22,0,1,0,39.9926077,-75.17783201
0101000020E6100000244DD5A05CCA52C08C3024ABCBFE4340,0101000020110F0000955A5935E2EA5FC1869C69C08F8E5241,12658773,2019,2.01922E+11,400,2019-04-30 00:00:00+00,23:28:00,B,M,20,Head,N,N,N,2400 BLOCK N 18th St,0,-75.16190358,39.99059047,22,0,1,0,39.99059047,-75.16190358
0101000020E6100000244DD5A05CCA52C08C3024ABCBFE4340,0101000020110F0000955A5935E2EA5FC1869C69C08F8E5241,12658774,2019,2.01922E+11,400,2019-04-30 00:00:00+00,23:28:00,B,M,23,Leg,N,N,N,2400 BLOCK N 18th St,0,-75.16190358,39.99059047,22,0,1,0,39.99059047,-75.16190358
0101000020E61000003229F4B006C952C0E7ECB66E77FE4340,0101000020110F00008B63D9649DE85FC152F00B60328E5241,12658775,2020,2.02026E+11,400,2020-11-04 00:00:00+00,7:07:00,B,M,33,Multiple,N,N,N,2400 BLOCK N 5TH ST,0,-75.14103341,39.98801979,26,0,1,0,39.98801979,-75.1410334
0101000020E61000002E61651B95CB52C085771CB32AFF4340,0101000020110F00005AE829FCF4EC5FC109784519F98E5241,12658776,2020,2.02022E+11,400,2020-06-02 00:00:00+00,20:30:00,B,M,24,Multiple,N,N,N,2400 BLOCK N 30TH ST,0,-75.18097577,39.99349059,22,0,1,0,39.99349059,-75.18097577
0101000020E610000099EF646032C952C08EDBBB4899FE4340,0101000020110F00005E5C0C99E7E85FC198FE4CE6578E5241,12658777,2015,2.01526E+11,400,2015-12-07 00:00:00+00,22:52:00,W,M,20,Back,N,N,N,2400 BLOCK N Marshall St,1,-75.14369974,39.98905286,26,0,1,0,39.98905286,-75.14369974
0101000020E6100000498C75DC36CB52C0B590FC98C1FD4340,0101000020110F0000AB3422E654EC5FC164854FD2688D5241,12658778,2016,2.01622E+11,400,2016-07-03 00:00:00+00,18:29:00,B,M,20,Leg,N,N,N,2400 BLOCK W Montgomery Ave,0,-75.17522346,39.98247063,22,0,1,0,39.98247063,-75.17522346
0101000020E61000006392781610C952C036D56A7A96FE4340,0101000020110F0000B1BCDC5AADE85FC12F320BCA548E5241,12658779,2022,2.02226E+11,100,2022-02-08 00:00:00+00,14:58:00,W,M,31,Multiple,N,N,N,2400 BLOCK N REESE ST,1,-75.14160692,39.98896723,26,0,1,1,39.98896723,-75.14160692
0101000020E61000000B8907D669CA52C07B9739FAEBFE4340,0101000020110F0000CBACA6A4F8EA5FC11E423991B38E5241,12658780,2020,2.02022E+11,400,2020-05-10 00:00:00+00,17:21:00,B,M,38,Arm,N,N,N,2400 BLOCK N GRATZ ST,0,-75.16270972,39.99157646,22,0,1,0,39.99157646,-75.16270972
0101000020E6100000887CFA7C52CB52C0A3BD6ECFFBFC4340,0101000020110F0000C1F284D383EC5FC11791A49A8D8C5241,12658781,2015,2.01522E+11,400,2015-03-15 00:00:00+00,16:50:00,B,M,26,Back,N,N,N,2500 BLOCK Ingersoll St,0,-75.17690968,39.97643464,22,0,1,0,39.97643464,-75.17690968
0101000020E6100000DF93C13024CA52C09F682631EBFE4340,0101000020110F0000E916D65782EA5FC1EEA752B2B28E5241,12658782,2017,2.01722E+11,400,2017-04-11 00:00:00+00,15:06:00,B,M,51,Ankle,N,N,N,2500 BLOCK N 16th St,0,-75.15845889,39.99155249,22,0,1,0,39.99155249,-75.15845889
0101000020E61000000C09B53263C952C0A7A1DB85C5FE4340,0101000020110F0000DFBEB0863AE95FC11C0862F0888E5241,12658783,2020,2.02026E+11,400,2020-06-13 00:00:00+00,11:05:00,B,M,33,Back,N,N,N,2500 BLOCK N 9TH ST,0,-75.14667957,39.99040292,26,0,1,0,39.99040292,-75.14667957
0101000020E6100000B09BE7C227CB52C0BA0454F6E5FE4340,0101000020110F000064B319403BEC5FC13CEF2DE6AC8E5241,12658784,2021,2.02122E+11,400,2021-10-08 00:00:00+00,23:43:00,B,M,42,Leg,N,N,N,2500 BLOCK W ARIZONA ST,0,-75.17430184,39.99139289,22,0,1,0,39.99139289,-75.17430184
0101000020E6100000CA22032FE9CB52C09879FEF66DFF4340,0101000020110F0000B81731CC83ED5FC1D17820AB438F5241,12658785,2015,2.01522E+11,400,2015-08-13 00:00:00+00,0:32:00,B,M,18,Leg,N,N,N,2500 BLOCK N Spangler St,0,-75.18610741,39.99554336,22,0,1,0,39.99554336,-75.1861074
0101000020E6100000CA22032FE9CB52C09879FEF66DFF4340,0101000020110F0000B81731CC83ED5FC1D17820AB438F5241,12658786,2015,2.01522E+11,400,2015-08-13 00:00:00+00,0:32:00,B,M,23,Leg,N,N,N,2500 BLOCK N Spangler St,0,-75.18610741,39.99554336,22,0,1,0,39.99554336,-75.1861074
0101000020E61000002C3728CCC1CA52C007365B372DFF4340,0101000020110F000030F5F40D8EEB5FC1589777E3FB8E5241,12658787,2017,2.01722E+11,400,2017-07-01 00:00:00+00,23:03:00,B,M,23,Leg,N,N,N,2500 BLOCK N 22nd St,0,-75.16807846,39.99356739,22,0,1,0,39.99356739,-75.16807846
0101000020E610000099AEB3631BCA52C0ACF167B25EF54340,0101000020110F0000C4FFCB6473EA5FC1F37E0E571E845241,12658788,2017,2.01703E+11,300,2017-04-16 00:00:00+00,5:05:00,W,M,29,Multiple,N,N,N,2500 BLOCK S 6th St,0,-75.15792172,39.91695243,3,0,1,0,39.91695242,-75.15792172
0101000020E6100000381504EA68CC52C0BA30B17DF1F54340,0101000020110F0000F670BDC25CEE5FC1BDF95BE5C0845241,12658789,2021,2.02101E+11,400,2021-01-23 00:00:00+00,12:58:00,B,M,23,Abdomen,N,N,N,2500 BLOCK S 28TH ST,0,-75.19390345,39.92143222,1,0,1,0,39.92143222,-75.19390345
0101000020E6100000530FA8699DC952C06902452CE2FE4340,0101000020110F0000E277D9689DE95FC1571BD4B2A88E5241,12658790,2021,2.02122E+11,400,2021-08-15 00:00:00+00,21:43:00,B,M,34,Arm,N,N,N,2500 BLOCK N JESSUP ST,0,-75.15023271,39.99127725,22,0,1,0,39.99127725,-75.15023271
0101000020E61000000533C76EB6CB52C0D426F33405F84340,0101000020110F0000652093972DED5FC15E0701CB0D875241,12658683,2022,2.02217E+11,2700,2022-06-23 00:00:00+00,20:45:00,B,M,28,Multiple/Head,N,N,N,1200 BLOCK S BUCKNELL ST,0,-75.18300981,39.9376589,17,0,1,0,39.9376589,-75.18300981
0101000020E6100000EAFCE3D687CA52C097491E99D8F74340,0101000020110F000017DC5D9B2BEB5FC1543BB361DC865241,12658684,2015,2.01503E+11,300,2015-02-13 00:00:00+00,16:34:00,W,M,43,Leg,N,N,N,1200 BLOCK Ellsworth ST,0,-75.16454098,39.93629755,3,0,1,0,39.93629755,-75.16454098
0101000020E6100000AFFEB6C49DC652C0336DFFCACA004440,0101000020110F000005820C7D85E45FC1FF52C369C6905241,12658685,2023,2.02324E+11,3400,2023-08-22 00:00:00+00,9:23:00,W,M,36,Leg,N,N,N,1200 BLOCK E PIKE ST,1,-75.10337942,40.00618875,24,0,1,0,40.00618875,-75.10337942
0101000020E6100000CEC133A109C552C05FD661D8A3054440,0101000020110F00005CD8A704D7E15FC10CB768DA26965241,12658686,2022,2.02202E+11,100,2022-07-05 00:00:00+00,8:02:00,W,F,31,Multiple,N,N,N,1200 BLOCK MAGEE AV,1,-75.07871275,40.04406266,2,0,1,1,40.04406266,-75.07871275
